epoch,loss,acc
1,3.1232598546951538,0.1836945064484127
2,2.1371659825718594,0.3885866195436508
3,1.768830468730321,0.48219711061507936
4,1.5812880113011314,0.5269097222222222
5,1.4461917924502539,0.5528118799603174
6,1.3708703394920108,0.5665302579365079
7,1.3193355770338149,0.5779544890873016
8,1.2716249151835366,0.5898282490079365
9,1.222132786871895,0.604949466765873
10,1.1825051525282482,0.6165209573412699
11,1.1480274749180628,0.6259920634920635
12,1.1146976966706534,0.6354166666666666
13,1.0839587686553833,0.6467633928571429
14,1.0514871842331357,0.6583813864087301
15,1.0205219496810247,0.6674882192460317
16,0.9935566650496589,0.676695808531746
17,0.9655051940963382,0.6846168154761905
18,0.9383478193056016,0.6925145709325397
19,0.9156071794411492,0.7004820808531746
20,0.8915851319593097,0.7086821056547619
21,0.8635933332973056,0.7180292038690477
22,0.8359469908570486,0.7271980406746031
23,0.8139223759136502,0.7341967385912699
24,0.7919612228870392,0.7404048859126984
25,0.771191035944318,0.7470780629960317
26,0.7501526474952698,0.7542317708333334
27,0.7294823309731862,0.7614319816468254
28,0.7088692590357766,0.7676013764880952
29,0.693972751261696,0.7718331473214286
30,0.6764013861852979,0.7784365699404762
31,0.6544173884959448,0.7849159846230159
32,0.6409481186715383,0.7882331969246031
33,0.6233975298347927,0.7940925719246031
34,0.6108620975698743,0.7994404141865079
35,0.5932724277178446,0.8035636780753969
36,0.5764832435146211,0.8097873263888888
37,0.5643436095071217,0.8133138020833334
38,0.5491353368002271,0.8187624007936508
39,0.5341917404106685,0.8228779141865079
40,0.5200950465505085,0.8272801959325397
41,0.5086556921402613,0.8304423983134921
42,0.4935418599181705,0.8366117931547619
43,0.48698968357510036,0.8370535714285714
44,0.4712733202983463,0.8423626612103174
45,0.4628624374431277,0.8458813864087301
46,0.4514777882704659,0.8498341393849206
47,0.43975498917556943,0.8531978546626984
48,0.4289990748677935,0.8568793402777778
49,0.4238209251373533,0.8585069444444444
50,0.41150050574824926,0.8623899429563492
51,0.4028114134830142,0.8645910838293651
52,0.39296173954766894,0.8689003596230159
53,0.38757378406940945,0.8700241815476191
54,0.38042873830076246,0.8726283482142857
55,0.37095275947025846,0.8758525545634921
56,0.3652092949265525,0.8771468874007936
57,0.3584423547699338,0.8796890500992064
58,0.3531386111936872,0.8817661830357143
59,0.3428598443667094,0.884827628968254
60,0.33629297618828125,0.8865482390873016
61,0.32767280297619955,0.8893849206349206
62,0.32402060441081487,0.8903227306547619
63,0.3227298744614162,0.8912372891865079
64,0.31859578819028916,0.8928416418650794
65,0.3128853478128948,0.8950582837301587
66,0.30500267304125284,0.8973291790674603
67,0.3025685085190667,0.8978717137896826
68,0.2943190208503178,0.9006076388888888
69,0.29542848337737343,0.9008556547619048
70,0.2882755337253449,0.9028707837301587
71,0.2842487081412285,0.9042891245039683
72,0.27793800535183105,0.9055447048611112
73,0.2782787785880149,0.9066685267857143
74,0.2697209395349972,0.9099547371031746
75,0.26459818498955834,0.9106910342261905
76,0.263519849923868,0.9108305431547619
77,0.25780557628188816,0.9128921750992064
78,0.25412623347744107,0.9146282862103174
79,0.2517304261998525,0.9158528645833334
80,0.2497099870963702,0.9160078745039683
81,0.24649600731948065,0.9166511656746031
82,0.24562760170490022,0.9168914310515873
83,0.24195725766439286,0.9191158234126984
84,0.23724164636362166,0.9203093998015873
85,0.2364624770624297,0.9203559027777778
86,0.23006351102912237,0.9223090277777778
87,0.22914203788552964,0.9226345486111112
88,0.22727408614896594,0.9231073288690477
89,0.22391892011676515,0.9250372023809523
90,0.22464335946336625,0.9245101686507936
91,0.22212707937236817,0.9252232142857143
92,0.22108910244608682,0.9255719866071429
93,0.21675482628837464,0.9269593253968254
94,0.2143258892354511,0.9281063988095238
95,0.21216056164768007,0.9283079117063492
96,0.21341125738053096,0.9282769097222222
97,0.2120474244630526,0.9286179315476191
98,0.20699601644088353,0.929656498015873
99,0.20811852635372252,0.9297417534722222
100,0.2029029880724256,0.9310128348214286
