epoch,loss,acc
1,2.725945148203108,0.2990838913690476
2,1.6042426493432786,0.5347067212301587
3,1.3603018588489957,0.5791945684523809
4,1.253362896896544,0.6014307415674603
5,1.183749627972406,0.6189623635912699
6,1.128955260155693,0.6339518229166666
7,1.0824548663601044,0.6479337177579365
8,1.0448683670588903,0.6606832837301587
9,1.009944340539357,0.6699141245039683
10,0.9785610437393188,0.6809973338293651
11,0.9522174946845524,0.6893291170634921
12,0.9265251344158536,0.6975833953373016
13,0.9039077683100625,0.7032722594246031
14,0.8799857251227848,0.7123093377976191
15,0.8596712412342192,0.7183934771825397
16,0.8386228410970598,0.7248418898809523
17,0.8207819920683664,0.7295154389880952
18,0.8002592306288462,0.7373124379960317
19,0.7826184994644589,0.7439236111111112
20,0.7664674170433529,0.749085441468254
21,0.7491292944030156,0.7534257192460317
22,0.7322211024307069,0.7590215773809523
23,0.7222168762532492,0.7628348214285714
24,0.7120290881111508,0.7648964533730159
25,0.6980637188941713,0.7693762400793651
26,0.6767894876381707,0.776793464781746
27,0.6630723438565693,0.781281001984127
28,0.6466546077576895,0.7874891493055556
29,0.630711831743755,0.7923564608134921
30,0.6193568138849168,0.7957899305555556
31,0.609459885292583,0.7990916418650794
32,0.5991971620491573,0.8024631076388888
33,0.5840482532031952,0.8068731398809523
34,0.5782200221031432,0.808043464781746
35,0.5650749355554581,0.8143058655753969
36,0.5562220097534241,0.8159412202380952
37,0.547187230653233,0.8190104166666666
38,0.5402666304319624,0.8208782862103174
39,0.5296705977784263,0.8254045758928571
40,0.5236451022681736,0.8266756572420635
41,0.515542243208204,0.8284660218253969
42,0.508130585390424,0.8303338913690477
43,0.5022144994092366,0.8333798363095238
44,0.49399494367932517,0.8360150049603174
45,0.4863734758562512,0.8384486607142857
46,0.4759164842821303,0.8420138888888888
47,0.46859177119202083,0.8449900793650794
48,0.46358362005816567,0.845734126984127
49,0.46194529959133696,0.8462999131944444
50,0.4533101731822604,0.8501519097222222
51,0.44482837641049944,0.8516710069444444
52,0.43702165072872523,0.8543139260912699
53,0.4285163597928153,0.8575303819444444
54,0.4237924598985248,0.8593905009920635
55,0.4200404104259279,0.8601422991071429
56,0.42544115819628275,0.8579566592261905
57,0.4104580127057575,0.8626999627976191
58,0.40234654243030243,0.8664667038690477
59,0.3975206743630152,0.8674045138888888
60,0.3936833796047029,0.869109623015873
61,0.3885617367331944,0.8709464905753969
62,0.38509129650062984,0.8718455481150794
63,0.3771245311650019,0.8743489583333334
64,0.3725858080008673,0.8757672991071429
65,0.3694047329444734,0.8770383804563492
66,0.3683506683224723,0.8772553943452381
67,0.36505257137238034,0.8783249627976191
68,0.3601981410904536,0.8795882936507936
69,0.35722967982292175,0.8811461433531746
70,0.34800110071424456,0.8843858506944444
71,0.34543011396650286,0.8852926587301587
72,0.33855757779545254,0.8876100570436508
73,0.33980693845521837,0.8870752728174603
74,0.33497045200968545,0.8884316096230159
75,0.33099960003580364,0.8904157366071429
76,0.33127399664076546,0.8893074156746031
77,0.3260077191960244,0.8913612971230159
78,0.32352681836438557,0.8918108258928571
79,0.3249631133817491,0.891175285218254
80,0.31695416498751866,0.8955155629960317
81,0.31372389008128454,0.8955775669642857
82,0.3170813654386808,0.8937639508928571
83,0.31276201953490573,0.8953218005952381
84,0.3101344746020105,0.8962208581349206
85,0.3048699124464913,0.898406498015873
86,0.3034565193312509,0.8986700148809523
87,0.2979913369294197,0.9000341021825397
88,0.29932515583341085,0.8996853298611112
89,0.2951385634286063,0.9010184151785714
90,0.2951081961629883,0.9014756944444444
91,0.28916655303466887,0.903382316468254
92,0.28571436719761956,0.9046533978174603
93,0.2851549941632483,0.9050564236111112
94,0.28391551096287987,0.9048704117063492
95,0.2830186373894177,0.905335441468254
96,0.2793030017425144,0.9071025545634921
97,0.2775380217603275,0.9077535962301587
98,0.27719025656817453,0.9077923487103174
99,0.27711004728362676,0.9071723090277778
100,0.27290528563279953,0.908660404265873
